,precision,recall,thresholds
272,0.07585004359197908,0.87,5.103555717357071
273,0.07591623036649214,0.87,5.10684893603954
274,0.07598253275109171,0.87,5.107171332784357
275,0.07604895104895106,0.87,5.107584665067823
276,0.07611548556430446,0.87,5.108749294383618
277,0.07618213660245184,0.87,5.111052438840017
278,0.07624890446976336,0.87,5.1123548321048204
279,0.07631578947368421,0.87,5.1131697797111695
280,0.07638279192273925,0.87,5.114114258606257
281,0.07644991212653779,0.87,5.114259192648636
282,0.07651715039577836,0.87,5.1147487775933875
283,0.07658450704225352,0.87,5.115527690587838
284,0.07665198237885462,0.87,5.115772820981738
285,0.07671957671957672,0.87,5.115858582538035
286,0.07678729037952339,0.87,5.1166752951690615
287,0.07685512367491167,0.87,5.118285263590085
288,0.07692307692307693,0.87,5.119625977172783
289,0.07699115044247788,0.87,5.1204931262214926
290,0.07705934455270151,0.87,5.120528502908376
291,0.07712765957446809,0.87,5.121197446443643
292,0.0771960958296362,0.87,5.122580559834892
293,0.07726465364120781,0.87,5.122804281758
294,0.07733333333333334,0.87,5.1268353751937585
295,0.07740213523131673,0.87,5.129203995355477
296,0.07658058771148708,0.86,5.129602243427168
297,0.0766488413547237,0.86,5.1321751890552125
298,0.0767172167707404,0.86,5.132364784948409
299,0.07678571428571429,0.86,5.1324625539248006
300,0.07685433422698838,0.86,5.133228939671163
301,0.07692307692307693,0.86,5.133597909528612
302,0.07699194270367055,0.86,5.1338694798546065
303,0.07706093189964158,0.86,5.134411399468673
304,0.07713004484304933,0.86,5.134792020790818
305,0.0763016157989228,0.85,5.135257217523956
306,0.07637017070979335,0.85,5.1371480045117135
307,0.0764388489208633,0.85,5.138570778992744
308,0.07650765076507651,0.85,5.139132835808342
309,0.07657657657657657,0.85,5.14041703177378
310,0.07664562669071236,0.85,5.1429454030099535
311,0.07671480144404332,0.85,5.144219670710171
312,0.07678410117434507,0.85,5.144655930635366
313,0.07685352622061482,0.85,5.144714805212087
314,0.07692307692307693,0.85,5.145427600430348
315,0.0769927536231884,0.85,5.145671656475005
316,0.0770625566636446,0.85,5.148489161059742
317,0.07713248638838476,0.85,5.14883712633113
318,0.07720254314259764,0.85,5.153085540257225
319,0.07727272727272727,0.85,5.15492678842443
320,0.07734303912647862,0.85,5.156022961280192
321,0.07741347905282331,0.85,5.156136049159882
322,0.07748404740200547,0.85,5.157162798978322
323,0.07755474452554745,0.85,5.157918972489256
324,0.0776255707762557,0.85,5.162699020240502
325,0.07769652650822668,0.85,5.165881328776074
326,0.0777676120768527,0.85,5.167935494074733
327,0.07783882783882784,0.85,5.169194366104555
328,0.07791017415215398,0.85,5.169793650538241
329,0.0779816513761468,0.85,5.1723427117910985
330,0.0780532598714417,0.85,5.173282942321927
331,0.078125,0.85,5.174625173347035
332,0.078196872125115,0.85,5.1768252895856905
333,0.07826887661141804,0.85,5.179302231866994
334,0.07834101382488479,0.85,5.180084790844375
335,0.07841328413284133,0.85,5.1819904437523086
336,0.07848568790397045,0.85,5.183507041922742
337,0.07855822550831792,0.85,5.183989517302974
338,0.0786308973172988,0.85,5.1881698994715695
339,0.0787037037037037,0.85,5.190449325866728
340,0.07877664504170528,0.85,5.1931711102367295
341,0.07884972170686456,0.85,5.193586525982618
342,0.07892293407613742,0.85,5.1947427332476135
343,0.07899628252788105,0.85,5.194849385689054
344,0.07906976744186046,0.85,5.195017659681706
345,0.07914338919925512,0.85,5.195212578177423
346,0.07921714818266543,0.85,5.196236708189558
347,0.07929104477611941,0.85,5.1971034027150536
348,0.07936507936507936,0.85,5.197238374127124
349,0.0794392523364486,0.85,5.197468990262144
350,0.07951356407857811,0.85,5.198252376482611
351,0.07958801498127341,0.85,5.198341309086126
352,0.07966260543580131,0.85,5.200105636444793
353,0.07973733583489681,0.85,5.200746469952059
354,0.07981220657276995,0.85,5.203792997792963
355,0.07988721804511278,0.85,5.206826131038344
356,0.0799623706491063,0.85,5.207301135815533
357,0.0800376647834275,0.85,5.2082374337045385
358,0.08011310084825636,0.85,5.208424779867127
359,0.08018867924528301,0.85,5.2112756000210085
360,0.08034026465028356,0.85,5.213034413875766
361,0.0804162724692526,0.85,5.215434625474474
362,0.08049242424242424,0.85,5.217546636173706
363,0.08056872037914692,0.85,5.2220879421598525
364,0.08064516129032258,0.85,5.2229098898084985
365,0.08072174738841406,0.85,5.225676104230209
366,0.08079847908745247,0.85,5.229579566653904
367,0.08087535680304472,0.85,5.233170103130603
368,0.08095238095238096,0.85,5.2370823459238265
369,0.08102955195424213,0.85,5.2370862559853135
370,0.08110687022900763,0.85,5.238564057431599
371,0.08118433619866285,0.85,5.23909103174572
372,0.08126195028680688,0.85,5.241134088507419
373,0.08133971291866028,0.85,5.243071640117192
374,0.08141762452107279,0.85,5.243136786714348
375,0.08149568552253116,0.85,5.246727052569618
376,0.08157389635316699,0.85,5.249157256955684
377,0.08165225744476465,0.85,5.2499978007438965
378,0.08173076923076923,0.85,5.2512510259059715
379,0.08188824662813102,0.85,5.251673137879824
380,0.08196721311475409,0.85,5.253548657670245
381,0.08204633204633205,0.85,5.253559074049598
382,0.0821256038647343,0.85,5.2543720218922845
383,0.08220502901353965,0.85,5.255485100456684
384,0.08228460793804453,0.85,5.255995368968772
385,0.08236434108527131,0.85,5.2566549880056765
386,0.08244422890397672,0.85,5.2568391854298016
387,0.0825242718446602,0.85,5.257339109621255
388,0.08163265306122448,0.84,5.258392227523996
389,0.08171206225680934,0.84,5.259294998416587
390,0.08179162609542356,0.84,5.26109996468553
391,0.08187134502923976,0.84,5.261598695698045
392,0.08203125,0.84,5.262246457051561
393,0.08211143695014662,0.84,5.2629443781916985
394,0.0821917808219178,0.84,5.263267110710181
395,0.08227228207639568,0.84,5.264205482261211
396,0.08235294117647059,0.84,5.265613337445993
397,0.08243375858684986,0.84,5.2739564793826315
398,0.0825147347740668,0.84,5.2781703997850125
399,0.08259587020648967,0.84,5.278661961166896
400,0.08267716535433071,0.84,5.279855786863414
401,0.08275862068965517,0.84,5.2820994725294685
402,0.08284023668639054,0.84,5.283896260311449
403,0.08292201382033564,0.84,5.284173628992924
404,0.08300395256916997,0.84,5.286722533694151
405,0.0830860534124629,0.84,5.292486183328959
406,0.08316831683168317,0.84,5.2930004914162385
407,0.08325074331020813,0.84,5.2937642268297225
408,0.08333333333333333,0.84,5.2960405212162085
409,0.08341608738828203,0.84,5.296560599182098
410,0.08349900596421471,0.84,5.297020766301843
411,0.08358208955223881,0.84,5.2993882719092245
412,0.08366533864541832,0.84,5.307209508023871
413,0.08374875373878365,0.84,5.309223259910183
414,0.08383233532934131,0.84,5.3113568175672885
415,0.08391608391608392,0.84,5.314247363737377
416,0.084,0.84,5.316202462401725
417,0.08408408408408409,0.84,5.318699025106026
418,0.0841683366733467,0.84,5.330657531017747
419,0.08425275827482448,0.84,5.3320515682146805
420,0.08433734939759036,0.84,5.332763489411444
421,0.08442211055276382,0.84,5.3335763016709885
422,0.08350100603621731,0.83,5.335519573471325
423,0.08257804632426989,0.82,5.338293392700036
424,0.08266129032258064,0.82,5.34033547258455
425,0.08173562058526741,0.81,5.342441087628005
426,0.08181818181818182,0.81,5.344392683411962
427,0.08190091001011122,0.81,5.346578260794993
428,0.08198380566801619,0.81,5.3476871183108585
429,0.08206686930091185,0.81,5.348671408310496
430,0.0821501014198783,0.81,5.349987259829967
431,0.08223350253807106,0.81,5.35233335190537
432,0.08231707317073171,0.81,5.354587454553721
433,0.08240081383519837,0.81,5.354768335069046
434,0.0824847250509165,0.81,5.355269620181533
435,0.08256880733944955,0.81,5.355494042743911
436,0.0826530612244898,0.81,5.359734782554714
437,0.08171603677221655,0.8,5.3601708311007
438,0.081799591002045,0.8,5.360789176191814
439,0.08085977482088025,0.79,5.3624704704209085
440,0.08094262295081968,0.79,5.363798213758656
441,0.08102564102564103,0.79,5.3650928762722225
442,0.08008213552361396,0.78,5.3659068439626205
443,0.08016443987667009,0.78,5.367229681910804
444,0.08024691358024691,0.78,5.368315811114603
445,0.08032955715756952,0.78,5.3685522999448985
446,0.08041237113402062,0.78,5.370885324262445
447,0.0804953560371517,0.78,5.372331943799669
448,0.08066184074457083,0.78,5.3728643123980415
449,0.08074534161490683,0.78,5.372917977373476
450,0.08082901554404145,0.78,5.373079249360691
451,0.08091286307053942,0.78,5.377899323528791
452,0.08099688473520249,0.78,5.378426429499845
453,0.08108108108108109,0.78,5.3792271085385535
454,0.08116545265348596,0.78,5.380560278413284
455,0.08125,0.78,5.380931150868848
456,0.08133472367049009,0.78,5.3823596820489765
457,0.081419624217119,0.78,5.384134325877688
458,0.08150470219435736,0.78,5.3852962936262205
459,0.08158995815899582,0.78,5.385381719896772
460,0.08176100628930817,0.78,5.385856026150839
461,0.08184679958027283,0.78,5.385857156836782
462,0.0819327731092437,0.78,5.387337440637031
463,0.08201892744479496,0.78,5.389358353649234
464,0.08210526315789474,0.78,5.390930307808052
465,0.0821917808219178,0.78,5.392467466900655
466,0.08227848101265822,0.78,5.395697775932177
467,0.08130939809926083,0.77,5.399297034366343
468,0.08139534883720931,0.77,5.40247956165002
469,0.08148148148148149,0.77,5.402792200633705
470,0.0815677966101695,0.77,5.405197211071021
471,0.0816542948038176,0.77,5.410363682246934
472,0.08174097664543524,0.77,5.4144334732105435
473,0.0818278427205101,0.77,5.414515224125063
474,0.08191489361702127,0.77,5.416618635817871
475,0.08200212992545261,0.77,5.418489968612262
476,0.08208955223880597,0.77,5.421081069038541
477,0.08217716115261472,0.77,5.421901896858731
478,0.08226495726495726,0.77,5.4229527669495745
479,0.08235294117647059,0.77,5.4229737534959686
480,0.08244111349036402,0.77,5.428358489919283
481,0.08252947481243302,0.77,5.42842937907888
482,0.08261802575107297,0.77,5.42956916375825
483,0.08270676691729323,0.77,5.4309921870995685
484,0.08279569892473118,0.77,5.431379814703353
485,0.08288482238966631,0.77,5.43144969019634
486,0.08297413793103449,0.77,5.434181743227928
487,0.08306364617044229,0.77,5.435123774537944
488,0.08315334773218143,0.77,5.437301145756524
489,0.08324324324324324,0.77,5.437309997491084
490,0.08333333333333333,0.77,5.4406854480776605
491,0.08342361863488625,0.77,5.441926765254617
492,0.08351409978308026,0.77,5.4440370855245925
493,0.08360477741585233,0.77,5.451295320071162
494,0.08369565217391305,0.77,5.4518990184628295
495,0.08378672470076169,0.77,5.451959151597799
496,0.08387799564270153,0.77,5.45664475279636
497,0.08396946564885496,0.77,5.457783587047329
498,0.08406113537117904,0.77,5.458907021029961
499,0.08415300546448087,0.77,5.462932486311605
500,0.08424507658643327,0.77,5.463859504176527
501,0.08433734939759036,0.77,5.465084337203251
502,0.08442982456140351,0.77,5.466019501721973
503,0.0845225027442371,0.77,5.473145563970723
504,0.08461538461538462,0.77,5.473549511253856
505,0.08360836083608361,0.76,5.478424831561208
506,0.08370044052863436,0.76,5.479452909284186
507,0.08379272326350606,0.76,5.480922398706444
508,0.08388520971302428,0.76,5.488747155802966
509,0.08397790055248619,0.76,5.490586258744536
510,0.08296460176991151,0.75,5.491102851489125
511,0.08305647840531562,0.75,5.491117758622612
512,0.08314855875831485,0.75,5.492761460466579
513,0.08324084350721421,0.75,5.492801370382142
514,0.08333333333333333,0.75,5.501449286700495
515,0.08342602892102335,0.75,5.501706177624147
516,0.08361204013377926,0.75,5.50797174520827
517,0.08370535714285714,0.75,5.5090278730890505
518,0.08389261744966443,0.75,5.512843456116143
519,0.083986562150056,0.75,5.5149630851974205
520,0.08408071748878924,0.75,5.525486741309236
521,0.08305274971941638,0.74,5.525860717887967
522,0.08314606741573034,0.74,5.5274872731595766
523,0.08323959505061868,0.74,5.531121390996367
524,0.08333333333333333,0.74,5.531209856045583
525,0.0834272829763247,0.74,5.533668720350481
526,0.0835214446952596,0.74,5.5347735907543605
527,0.08361581920903954,0.74,5.535712265512856
528,0.083710407239819,0.74,5.536324128891011
529,0.08380520951302378,0.74,5.536525341505325
530,0.08390022675736962,0.74,5.537252866580548
531,0.08409090909090909,0.74,5.538499797721213
532,0.08418657565415244,0.74,5.538957585129036
533,0.08428246013667426,0.74,5.541279440749522
534,0.08437856328392246,0.74,5.5416284082756615
535,0.08447488584474885,0.74,5.541725840349328
536,0.08457142857142858,0.74,5.54280722983163
537,0.08466819221967964,0.74,5.543382975522367
538,0.08476517754868271,0.74,5.543839068745326
539,0.08486238532110092,0.74,5.547242625171157
540,0.08495981630309989,0.74,5.548527027008807
541,0.08505747126436781,0.74,5.549461344004079
542,0.08515535097813579,0.74,5.551725176354879
543,0.08525345622119816,0.74,5.552428568925289
544,0.0853517877739331,0.74,5.560020234372858
545,0.08545034642032333,0.74,5.560888024536337
546,0.08554913294797688,0.74,5.56628337354216
547,0.08564814814814815,0.74,5.566751489561589
548,0.08574739281575898,0.74,5.567461436878936
549,0.08584686774941995,0.74,5.568794711084447
550,0.0859465737514518,0.74,5.5692335074341806
551,0.08604651162790698,0.74,5.5706035775246985
552,0.08614668218859138,0.74,5.5763274241560685
553,0.08624708624708624,0.74,5.577880277476778
554,0.08634772462077013,0.74,5.580686430061022
555,0.08644859813084112,0.74,5.582687770893962
556,0.08654970760233918,0.74,5.5859323275927695
557,0.08665105386416862,0.74,5.5873351061312855
558,0.08675263774912075,0.74,5.589346134136667
559,0.08685446009389672,0.74,5.5903220548895325
560,0.08695652173913043,0.74,5.595736007411525
561,0.08705882352941176,0.74,5.59653519121033
562,0.08716136631330977,0.74,5.597014102602047
563,0.08726415094339622,0.74,5.602415444846344
564,0.08736717827626919,0.74,5.6044443261159005
565,0.08747044917257683,0.74,5.605472644420656
566,0.08757396449704143,0.74,5.606970689296564
567,0.08767772511848342,0.74,5.6082208998965335
568,0.08778173190984578,0.74,5.608579773800262
569,0.08788598574821853,0.74,5.609916225233415
570,0.08799048751486326,0.74,5.611518577002445
571,0.0880952380952381,0.74,5.612198711428139
572,0.08820023837902265,0.74,5.61243095348445
573,0.0883054892601432,0.74,5.6135163485164545
574,0.0884109916367981,0.74,5.622038051117903
575,0.08851674641148326,0.74,5.622385943157082
576,0.08862275449101796,0.74,5.626329784627018
577,0.08872901678657075,0.74,5.628512847049557
578,0.08883553421368548,0.74,5.632660863768168
579,0.0889423076923077,0.74,5.640495510554643
580,0.08904933814681107,0.74,5.640594489913622
581,0.0891566265060241,0.74,5.6412020255628885
582,0.08805790108564536,0.73,5.6448824620220535
583,0.08816425120772947,0.73,5.6453770712799765
584,0.08827085852478839,0.73,5.6464267562793875
585,0.08837772397094432,0.73,5.646532818812593
586,0.08727272727272728,0.72,5.647941999616751
587,0.08737864077669903,0.72,5.648775561260152
588,0.08748481166464156,0.72,5.653687906386359
589,0.08759124087591241,0.72,5.653849810120362
590,0.0876979293544458,0.72,5.654498668036902
591,0.08780487804878048,0.72,5.655139998458724
592,0.08791208791208792,0.72,5.6557364762397375
593,0.08801955990220049,0.72,5.655972184791229
594,0.08812729498164015,0.72,5.65637760879607
595,0.08823529411764706,0.72,5.662501796347468
596,0.08834355828220859,0.72,5.664283224962103
597,0.08845208845208845,0.72,5.665045143646712
598,0.08856088560885608,0.72,5.665767540698682
599,0.08866995073891626,0.72,5.666416447978804
600,0.08877928483353884,0.72,5.6699391068618885
601,0.08888888888888889,0.72,5.670963515575035
602,0.08899876390605686,0.72,5.671159543021908
603,0.0891089108910891,0.72,5.6721580900685975
